"BehaviorSpace results (NetLogo 6.0.2)"
"COMPOTE.nlogo"
"experiment-dynDesease"
"06/13/2018 17:02:07:712 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","99","0","99"
"[run number]","i-nb_managers","i-Svar1","i-radiusInfestMax","i-alpha","i-betap","i-Svar2","i-rProd","i-file_number","i-file_name","i-tpsExtermination","i-Svar3","i-Iinit","[step]","pct_infected_tot","pct_var1","pct_var2"
"1244","0","0.5","2","1","0.5","0.1","0.25","8","""random_rep""","180","0.9","0.005","450","0.0075","0.0024","0.0024"
"1246","0","0.5","8","1","0.5","0.1","0.25","8","""random_rep""","180","0.9","0.005","450","0.2909","0.1025","0.0821"
"1218","0","0.5","32","1","0.5","0.1","0.25","3","""random_rep""","180","0.9","0.005","450","0.9955","0.334","0.3306"
"1212","0","0.5","32","1","0.5","0.1","0.25","2","""random_rep""","180","0.9","0.005","450","0.9963","0.334","0.3254"
"1224","0","0.5","32","1","0.5","0.1","0.25","4","""random_rep""","180","0.9","0.005","450","0.964","0.328","0.2969"
"1249","0","0.5","1","1","0.5","0.1","0.25","9","""random_rep""","180","0.9","0.005","450","1.0E-4","0","1.0E-4"
"1250","0","0.5","2","1","0.5","0.1","0.25","9","""random_rep""","180","0.9","0.005","450","0.0029","0.001","9.0E-4"
"1251","0","0.5","4","1","0.5","0.1","0.25","9","""random_rep""","180","0.9","0.005","450","0.0608","0.0236","0.0143"
"1252","0","0.5","8","1","0.5","0.1","0.25","9","""random_rep""","180","0.9","0.005","450","0.3706","0.1298","0.094"
"1255","0","0.5","1","1","0.5","0.1","0.25","10","""random_rep""","180","0.9","0.005","450","1.0E-4","0","0"
"1256","0","0.5","2","1","0.5","0.1","0.25","10","""random_rep""","180","0.9","0.005","450","0.0134","0.0046","0.0032"
"1242","0","0.5","32","1","0.5","0.1","0.25","7","""random_rep""","180","0.9","0.005","450","0.7524","0.2793","0.1658"
"1257","0","0.5","4","1","0.5","0.1","0.25","10","""random_rep""","180","0.9","0.005","450","0.095","0.0339","0.0269"
"1258","0","0.5","8","1","0.5","0.1","0.25","10","""random_rep""","180","0.9","0.005","450","0.0522","0.0192","0.0116"
"1230","0","0.5","32","1","0.5","0.1","0.25","5","""random_rep""","180","0.9","0.005","450","0.9961","0.3245","0.3303"
"1261","0","0.5","1","1","0.5","0.1","0.25","1","""polygon_gem10_rep""","180","0.9","0.005","450","1.0E-4","0","0"
"1247","0","0.5","16","1","0.5","0.1","0.25","8","""random_rep""","180","0.9","0.005","450","0.9137","0.315","0.2711"
"1253","0","0.5","16","1","0.5","0.1","0.25","9","""random_rep""","180","0.9","0.005","450","0.6153","0.2165","0.1573"
"1262","0","0.5","2","1","0.5","0.1","0.25","1","""polygon_gem10_rep""","180","0.9","0.005","450","0.009","0.009","0"
"1265","0","0.5","16","1","0.5","0.1","0.25","1","""polygon_gem10_rep""","180","0.9","0.005","450","3.0E-4","0","3.0E-4"
"1263","0","0.5","4","1","0.5","0.1","0.25","1","""polygon_gem10_rep""","180","0.9","0.005","450","0.1921","0.0399","0"
"1264","0","0.5","8","1","0.5","0.1","0.25","1","""polygon_gem10_rep""","180","0.9","0.005","450","0.3165","0.0943","0.0111"
"1267","0","0.5","1","1","0.5","0.1","0.25","2","""polygon_gem10_rep""","180","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1268","0","0.5","2","1","0.5","0.1","0.25","2","""polygon_gem10_rep""","180","0.9","0.005","450","3.0E-4","0","3.0E-4"
"1259","0","0.5","16","1","0.5","0.1","0.25","10","""random_rep""","180","0.9","0.005","450","0.6729","0.2399","0.177"
"1269","0","0.5","4","1","0.5","0.1","0.25","2","""polygon_gem10_rep""","180","0.9","0.005","450","0.0818","0.0297","8.0E-4"
"1270","0","0.5","8","1","0.5","0.1","0.25","2","""polygon_gem10_rep""","180","0.9","0.005","450","0.2434","0.1771","0.0098"
"1273","0","0.5","1","1","0.5","0.1","0.25","3","""polygon_gem10_rep""","180","0.9","0.005","450","1.0E-4","0","0"
"1274","0","0.5","2","1","0.5","0.1","0.25","3","""polygon_gem10_rep""","180","0.9","0.005","450","0.033","0.0026","1.0E-4"
"1275","0","0.5","4","1","0.5","0.1","0.25","3","""polygon_gem10_rep""","180","0.9","0.005","450","0.049","0.049","0"
"1276","0","0.5","8","1","0.5","0.1","0.25","3","""polygon_gem10_rep""","180","0.9","0.005","450","0.1101","0.1099","2.0E-4"
"1254","0","0.5","32","1","0.5","0.1","0.25","9","""random_rep""","180","0.9","0.005","450","0.7432","0.2747","0.157"
"1271","0","0.5","16","1","0.5","0.1","0.25","2","""polygon_gem10_rep""","180","0.9","0.005","450","0.8352","0.4695","0.1039"
"1279","0","0.5","1","1","0.5","0.1","0.25","4","""polygon_gem10_rep""","180","0.9","0.005","450","1.0E-4","0","1.0E-4"
"1277","0","0.5","16","1","0.5","0.1","0.25","3","""polygon_gem10_rep""","180","0.9","0.005","450","0.4662","0.1697","0.0604"
"1280","0","0.5","2","1","0.5","0.1","0.25","4","""polygon_gem10_rep""","180","0.9","0.005","450","0.0366","0","0"
"1236","0","0.5","32","1","0.5","0.1","0.25","6","""random_rep""","180","0.9","0.005","450","0.9961","0.3274","0.331"
"1281","0","0.5","4","1","0.5","0.1","0.25","4","""polygon_gem10_rep""","180","0.9","0.005","450","0.1519","0.0223","0.0035"
"1282","0","0.5","8","1","0.5","0.1","0.25","4","""polygon_gem10_rep""","180","0.9","0.005","450","0.1312","0.0472","0.0151"
"1285","0","0.5","1","1","0.5","0.1","0.25","5","""polygon_gem10_rep""","180","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1286","0","0.5","2","1","0.5","0.1","0.25","5","""polygon_gem10_rep""","180","0.9","0.005","450","0.0069","0.0068","1.0E-4"
"1287","0","0.5","4","1","0.5","0.1","0.25","5","""polygon_gem10_rep""","180","0.9","0.005","450","0.0887","0.0016","0.0155"
"1288","0","0.5","8","1","0.5","0.1","0.25","5","""polygon_gem10_rep""","180","0.9","0.005","450","0.302","0.1358","0.0295"
"1289","0","0.5","16","1","0.5","0.1","0.25","5","""polygon_gem10_rep""","180","0.9","0.005","450","0.0902","0.0439","0.0103"
"1248","0","0.5","32","1","0.5","0.1","0.25","8","""random_rep""","180","0.9","0.005","450","0.9842","0.3351","0.3122"
"1283","0","0.5","16","1","0.5","0.1","0.25","4","""polygon_gem10_rep""","180","0.9","0.005","450","0.8436","0.3742","0.1171"
"1291","0","0.5","1","1","0.5","0.1","0.25","6","""polygon_gem10_rep""","180","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1293","0","0.5","4","1","0.5","0.1","0.25","6","""polygon_gem10_rep""","180","0.9","0.005","450","0.0405","0.0372","0.0031"
"1292","0","0.5","2","1","0.5","0.1","0.25","6","""polygon_gem10_rep""","180","0.9","0.005","450","2.0E-4","0","2.0E-4"
"1294","0","0.5","8","1","0.5","0.1","0.25","6","""polygon_gem10_rep""","180","0.9","0.005","450","8.0E-4","0","8.0E-4"
"1260","0","0.5","32","1","0.5","0.1","0.25","10","""random_rep""","180","0.9","0.005","450","0.9971","0.3384","0.3241"
"1297","0","0.5","1","1","0.5","0.1","0.25","7","""polygon_gem10_rep""","180","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1266","0","0.5","32","1","0.5","0.1","0.25","1","""polygon_gem10_rep""","180","0.9","0.005","450","0.9589","0.4375","0.1451"
"1298","0","0.5","2","1","0.5","0.1","0.25","7","""polygon_gem10_rep""","180","0.9","0.005","450","1.0E-4","0","1.0E-4"
"1299","0","0.5","4","1","0.5","0.1","0.25","7","""polygon_gem10_rep""","180","0.9","0.005","450","0.1269","0","0.0071"
"1300","0","0.5","8","1","0.5","0.1","0.25","7","""polygon_gem10_rep""","180","0.9","0.005","450","0.4076","0.2072","0.0495"
"1295","0","0.5","16","1","0.5","0.1","0.25","6","""polygon_gem10_rep""","180","0.9","0.005","450","0.9559","0.3116","0.2343"
"1303","0","0.5","1","1","0.5","0.1","0.25","8","""polygon_gem10_rep""","180","0.9","0.005","450","1.0E-4","0","1.0E-4"
"1272","0","0.5","32","1","0.5","0.1","0.25","2","""polygon_gem10_rep""","180","0.9","0.005","450","0.9399","0.5044","0.1603"
"1304","0","0.5","2","1","0.5","0.1","0.25","8","""polygon_gem10_rep""","180","0.9","0.005","450","0.0078","0.0078","0"
"1305","0","0.5","4","1","0.5","0.1","0.25","8","""polygon_gem10_rep""","180","0.9","0.005","450","0.0489","0.0478","7.0E-4"
"1301","0","0.5","16","1","0.5","0.1","0.25","7","""polygon_gem10_rep""","180","0.9","0.005","450","0.6859","0.2364","0.1472"
"1306","0","0.5","8","1","0.5","0.1","0.25","8","""polygon_gem10_rep""","180","0.9","0.005","450","0.1123","0.0868","0.0098"
"1309","0","0.5","1","1","0.5","0.1","0.25","9","""polygon_gem10_rep""","180","0.9","0.005","450","1.0E-4","0","1.0E-4"
"1310","0","0.5","2","1","0.5","0.1","0.25","9","""polygon_gem10_rep""","180","0.9","0.005","450","0.0123","0.0123","0"
"1311","0","0.5","4","1","0.5","0.1","0.25","9","""polygon_gem10_rep""","180","0.9","0.005","450","0.1324","0.0481","0.0012"
"1312","0","0.5","8","1","0.5","0.1","0.25","9","""polygon_gem10_rep""","180","0.9","0.005","450","0.1602","0.1283","0.0211"
"1296","0","0.5","32","1","0.5","0.1","0.25","6","""polygon_gem10_rep""","180","0.9","0.005","450","0.8174","0.257","0.1504"
"1314","0","0.5","32","1","0.5","0.1","0.25","9","""polygon_gem10_rep""","180","0.9","0.005","450","0.0022","0.001","6.0E-4"
"1315","0","0.5","1","1","0.5","0.1","0.25","10","""polygon_gem10_rep""","180","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1290","0","0.5","32","1","0.5","0.1","0.25","5","""polygon_gem10_rep""","180","0.9","0.005","450","0.9417","0.3643","0.2202"
"1316","0","0.5","2","1","0.5","0.1","0.25","10","""polygon_gem10_rep""","180","0.9","0.005","450","0.0092","0.0092","0"
"1317","0","0.5","4","1","0.5","0.1","0.25","10","""polygon_gem10_rep""","180","0.9","0.005","450","0.0868","0.015","0.0082"
"1307","0","0.5","16","1","0.5","0.1","0.25","8","""polygon_gem10_rep""","180","0.9","0.005","450","0.6081","0.1948","0.1177"
"1318","0","0.5","8","1","0.5","0.1","0.25","10","""polygon_gem10_rep""","180","0.9","0.005","450","0.3227","0.1856","0.027"
"1321","0","0.5","1","1","0.5","0.1","0.25","1","""polygon_gem100_rep""","180","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1313","0","0.5","16","1","0.5","0.1","0.25","9","""polygon_gem10_rep""","180","0.9","0.005","450","0.4855","0.2945","0.0778"
"1322","0","0.5","2","1","0.5","0.1","0.25","1","""polygon_gem100_rep""","180","0.9","0.005","450","0.0059","0.0048","0.0011"
"1323","0","0.5","4","1","0.5","0.1","0.25","1","""polygon_gem100_rep""","180","0.9","0.005","450","7.0E-4","0","7.0E-4"
"1278","0","0.5","32","1","0.5","0.1","0.25","3","""polygon_gem10_rep""","180","0.9","0.005","450","0.9988","0.5166","0.1378"
"1324","0","0.5","8","1","0.5","0.1","0.25","1","""polygon_gem100_rep""","180","0.9","0.005","450","0.2273","0.0871","0.0354"
"1327","0","0.5","1","1","0.5","0.1","0.25","2","""polygon_gem100_rep""","180","0.9","0.005","450","1.0E-4","0","0"
"1328","0","0.5","2","1","0.5","0.1","0.25","2","""polygon_gem100_rep""","180","0.9","0.005","450","0.0131","0.0115","1.0E-4"
"1329","0","0.5","4","1","0.5","0.1","0.25","2","""polygon_gem100_rep""","180","0.9","0.005","450","0.0932","0.0475","0.0057"
"1319","0","0.5","16","1","0.5","0.1","0.25","10","""polygon_gem10_rep""","180","0.9","0.005","450","0.7698","0.4288","0.0919"
"1330","0","0.5","8","1","0.5","0.1","0.25","2","""polygon_gem100_rep""","180","0.9","0.005","450","0.3662","0.1233","0.086"
"1325","0","0.5","16","1","0.5","0.1","0.25","1","""polygon_gem100_rep""","180","0.9","0.005","450","0.8677","0.3219","0.2235"
"1284","0","0.5","32","1","0.5","0.1","0.25","4","""polygon_gem10_rep""","180","0.9","0.005","450","0.9812","0.4146","0.2143"
"1333","0","0.5","1","1","0.5","0.1","0.25","3","""polygon_gem100_rep""","180","0.9","0.005","450","1.0E-4","0","0"
"1335","0","0.5","4","1","0.5","0.1","0.25","3","""polygon_gem100_rep""","180","0.9","0.005","450","0.0517","0.0185","0.0102"
"1334","0","0.5","2","1","0.5","0.1","0.25","3","""polygon_gem100_rep""","180","0.9","0.005","450","0.0249","0","0.0016"
"1308","0","0.5","32","1","0.5","0.1","0.25","8","""polygon_gem10_rep""","180","0.9","0.005","450","0.8833","0.3753","0.1718"
"1331","0","0.5","16","1","0.5","0.1","0.25","2","""polygon_gem100_rep""","180","0.9","0.005","450","0.7391","0.2491","0.2066"
"1336","0","0.5","8","1","0.5","0.1","0.25","3","""polygon_gem100_rep""","180","0.9","0.005","450","0.1907","0.0647","0.0464"
"1339","0","0.5","1","1","0.5","0.1","0.25","4","""polygon_gem100_rep""","180","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1340","0","0.5","2","1","0.5","0.1","0.25","4","""polygon_gem100_rep""","180","0.9","0.005","450","0.0125","0.0086","2.0E-4"
"1341","0","0.5","4","1","0.5","0.1","0.25","4","""polygon_gem100_rep""","180","0.9","0.005","450","0.0192","0","0.0077"
"1343","0","0.5","16","1","0.5","0.1","0.25","4","""polygon_gem100_rep""","180","0.9","0.005","450","0.1295","0.0624","0.02"
"1342","0","0.5","8","1","0.5","0.1","0.25","4","""polygon_gem100_rep""","180","0.9","0.005","450","0.448","0.2274","0.0461"
"1332","0","0.5","32","1","0.5","0.1","0.25","2","""polygon_gem100_rep""","180","0.9","0.005","450","0.4692","0.1659","0.079"
"1346","0","0.5","2","1","0.5","0.1","0.25","5","""polygon_gem100_rep""","180","0.9","0.005","450","0.0074","0.0072","0"
"1345","0","0.5","1","1","0.5","0.1","0.25","5","""polygon_gem100_rep""","180","0.9","0.005","450","1.0E-4","0","0"
"1347","0","0.5","4","1","0.5","0.1","0.25","5","""polygon_gem100_rep""","180","0.9","0.005","450","0.0784","0.0454","0.0059"
"1348","0","0.5","8","1","0.5","0.1","0.25","5","""polygon_gem100_rep""","180","0.9","0.005","450","0.0057","0","9.0E-4"
"1302","0","0.5","32","1","0.5","0.1","0.25","7","""polygon_gem10_rep""","180","0.9","0.005","450","0.973","0.316","0.3541"
"1349","0","0.5","16","1","0.5","0.1","0.25","5","""polygon_gem100_rep""","180","0.9","0.005","450","0.026","0.004","0.0031"
"1351","0","0.5","1","1","0.5","0.1","0.25","6","""polygon_gem100_rep""","180","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1352","0","0.5","2","1","0.5","0.1","0.25","6","""polygon_gem100_rep""","180","0.9","0.005","450","0.0295","0.008","5.0E-4"
"1353","0","0.5","4","1","0.5","0.1","0.25","6","""polygon_gem100_rep""","180","0.9","0.005","450","0.0834","0.0326","0.0039"
"1354","0","0.5","8","1","0.5","0.1","0.25","6","""polygon_gem100_rep""","180","0.9","0.005","450","0.0145","0.0084","0.0015"
"1337","0","0.5","16","1","0.5","0.1","0.25","3","""polygon_gem100_rep""","180","0.9","0.005","450","0.8799","0.2739","0.252"
"1357","0","0.5","1","1","0.5","0.1","0.25","7","""polygon_gem100_rep""","180","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1358","0","0.5","2","1","0.5","0.1","0.25","7","""polygon_gem100_rep""","180","0.9","0.005","450","0.009","0.009","0"
"1350","0","0.5","32","1","0.5","0.1","0.25","5","""polygon_gem100_rep""","180","0.9","0.005","450","0.3165","0.1453","0.0281"
"1359","0","0.5","4","1","0.5","0.1","0.25","7","""polygon_gem100_rep""","180","0.9","0.005","450","0.0317","0.0057","0.0051"
"1355","0","0.5","16","1","0.5","0.1","0.25","6","""polygon_gem100_rep""","180","0.9","0.005","450","0.6208","0.2231","0.1777"
"1360","0","0.5","8","1","0.5","0.1","0.25","7","""polygon_gem100_rep""","180","0.9","0.005","450","0.1324","0.029","0.0179"
"1363","0","0.5","1","1","0.5","0.1","0.25","8","""polygon_gem100_rep""","180","0.9","0.005","450","1.0E-4","0","1.0E-4"
"1364","0","0.5","2","1","0.5","0.1","0.25","8","""polygon_gem100_rep""","180","0.9","0.005","450","0.0185","0.0097","2.0E-4"
"1326","0","0.5","32","1","0.5","0.1","0.25","1","""polygon_gem100_rep""","180","0.9","0.005","450","0.9325","0.3433","0.2603"
"1365","0","0.5","4","1","0.5","0.1","0.25","8","""polygon_gem100_rep""","180","0.9","0.005","450","3.0E-4","0","3.0E-4"
"1366","0","0.5","8","1","0.5","0.1","0.25","8","""polygon_gem100_rep""","180","0.9","0.005","450","0.1034","0.0227","0.0105"
"1361","0","0.5","16","1","0.5","0.1","0.25","7","""polygon_gem100_rep""","180","0.9","0.005","450","0.6844","0.2753","0.1638"
"1369","0","0.5","1","1","0.5","0.1","0.25","9","""polygon_gem100_rep""","180","0.9","0.005","450","1.0E-4","0","0"
"1370","0","0.5","2","1","0.5","0.1","0.25","9","""polygon_gem100_rep""","180","0.9","0.005","450","0.0025","9.0E-4","6.0E-4"
"1371","0","0.5","4","1","0.5","0.1","0.25","9","""polygon_gem100_rep""","180","0.9","0.005","450","0.0788","0.0403","0.0011"
"1372","0","0.5","8","1","0.5","0.1","0.25","9","""polygon_gem100_rep""","180","0.9","0.005","450","0.108","0.0385","0.0353"
"1367","0","0.5","16","1","0.5","0.1","0.25","8","""polygon_gem100_rep""","180","0.9","0.005","450","0.8599","0.3465","0.2112"
"1338","0","0.5","32","1","0.5","0.1","0.25","3","""polygon_gem100_rep""","180","0.9","0.005","450","0.9942","0.2975","0.3271"
"1375","0","0.5","1","1","0.5","0.1","0.25","10","""polygon_gem100_rep""","180","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1373","0","0.5","16","1","0.5","0.1","0.25","9","""polygon_gem100_rep""","180","0.9","0.005","450","0.7738","0.3045","0.1642"
"1376","0","0.5","2","1","0.5","0.1","0.25","10","""polygon_gem100_rep""","180","0.9","0.005","450","0.0144","0","1.0E-4"
"1377","0","0.5","4","1","0.5","0.1","0.25","10","""polygon_gem100_rep""","180","0.9","0.005","450","0.1021","0.0083","0.0197"
"1378","0","0.5","8","1","0.5","0.1","0.25","10","""polygon_gem100_rep""","180","0.9","0.005","450","0.158","0.0681","0.0246"
"1320","0","0.5","32","1","0.5","0.1","0.25","10","""polygon_gem10_rep""","180","0.9","0.005","450","0.9385","0.4384","0.2473"
"1344","0","0.5","32","1","0.5","0.1","0.25","4","""polygon_gem100_rep""","180","0.9","0.005","450","0.9546","0.3705","0.2707"
"1381","0","0.5","1","1","0.5","0.1","0.25","1","""polygon_gem1000_rep""","180","0.9","0.005","450","1.0E-4","0","1.0E-4"
"1382","0","0.5","2","1","0.5","0.1","0.25","1","""polygon_gem1000_rep""","180","0.9","0.005","450","0.013","0.0058","0.0014"
"1383","0","0.5","4","1","0.5","0.1","0.25","1","""polygon_gem1000_rep""","180","0.9","0.005","450","0.0121","0.0065","0.0021"
"1384","0","0.5","8","1","0.5","0.1","0.25","1","""polygon_gem1000_rep""","180","0.9","0.005","450","0.0947","0.0315","0.0255"
"1356","0","0.5","32","1","0.5","0.1","0.25","6","""polygon_gem100_rep""","180","0.9","0.005","450","0.9813","0.3195","0.3272"
"1387","0","0.5","1","1","0.5","0.1","0.25","2","""polygon_gem1000_rep""","180","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1362","0","0.5","32","1","0.5","0.1","0.25","7","""polygon_gem100_rep""","180","0.9","0.005","450","0.9797","0.3132","0.3323"
"1379","0","0.5","16","1","0.5","0.1","0.25","10","""polygon_gem100_rep""","180","0.9","0.005","450","0.849","0.2969","0.2373"
"1388","0","0.5","2","1","0.5","0.1","0.25","2","""polygon_gem1000_rep""","180","0.9","0.005","450","0.0068","0.0017","0.0016"
"1389","0","0.5","4","1","0.5","0.1","0.25","2","""polygon_gem1000_rep""","180","0.9","0.005","450","0.0468","0.0151","0.0099"
"1390","0","0.5","8","1","0.5","0.1","0.25","2","""polygon_gem1000_rep""","180","0.9","0.005","450","0.317","0.1","0.0866"
"1380","0","0.5","32","1","0.5","0.1","0.25","10","""polygon_gem100_rep""","180","0.9","0.005","450","0.6333","0.249","0.1038"
"1393","0","0.5","1","1","0.5","0.1","0.25","3","""polygon_gem1000_rep""","180","0.9","0.005","450","1.0E-4","0","1.0E-4"
"1394","0","0.5","2","1","0.5","0.1","0.25","3","""polygon_gem1000_rep""","180","0.9","0.005","450","0.0146","0.0078","0.0016"
"1395","0","0.5","4","1","0.5","0.1","0.25","3","""polygon_gem1000_rep""","180","0.9","0.005","450","0.0713","0.03","0.0171"
"1396","0","0.5","8","1","0.5","0.1","0.25","3","""polygon_gem1000_rep""","180","0.9","0.005","450","0.3229","0.118","0.0858"
"1385","0","0.5","16","1","0.5","0.1","0.25","1","""polygon_gem1000_rep""","180","0.9","0.005","450","0.9253","0.3261","0.2789"
"1399","0","0.5","1","1","0.5","0.1","0.25","4","""polygon_gem1000_rep""","180","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1400","0","0.5","2","1","0.5","0.1","0.25","4","""polygon_gem1000_rep""","180","0.9","0.005","450","0.0068","0.0034","9.0E-4"
"1401","0","0.5","4","1","0.5","0.1","0.25","4","""polygon_gem1000_rep""","180","0.9","0.005","450","0.0311","0.008","0.0082"
"1397","0","0.5","16","1","0.5","0.1","0.25","3","""polygon_gem1000_rep""","180","0.9","0.005","450","0.6055","0.2107","0.1498"
"1391","0","0.5","16","1","0.5","0.1","0.25","2","""polygon_gem1000_rep""","180","0.9","0.005","450","0.8964","0.3144","0.2621"
"1402","0","0.5","8","1","0.5","0.1","0.25","4","""polygon_gem1000_rep""","180","0.9","0.005","450","0.2166","0.0765","0.0463"
"1405","0","0.5","1","1","0.5","0.1","0.25","5","""polygon_gem1000_rep""","180","0.9","0.005","450","1.0E-4","0","1.0E-4"
"1368","0","0.5","32","1","0.5","0.1","0.25","8","""polygon_gem100_rep""","180","0.9","0.005","450","0.9944","0.3744","0.3094"
"1406","0","0.5","2","1","0.5","0.1","0.25","5","""polygon_gem1000_rep""","180","0.9","0.005","450","0.0098","0.0032","0.0017"
"1407","0","0.5","4","1","0.5","0.1","0.25","5","""polygon_gem1000_rep""","180","0.9","0.005","450","0.0633","0.0225","0.0152"
"1409","0","0.5","16","1","0.5","0.1","0.25","5","""polygon_gem1000_rep""","180","0.9","0.005","450","0.0151","0.0046","0.0014"
"1408","0","0.5","8","1","0.5","0.1","0.25","5","""polygon_gem1000_rep""","180","0.9","0.005","450","0.3516","0.1211","0.0946"
"1411","0","0.5","1","1","0.5","0.1","0.25","6","""polygon_gem1000_rep""","180","0.9","0.005","450","1.0E-4","0","1.0E-4"
"1412","0","0.5","2","1","0.5","0.1","0.25","6","""polygon_gem1000_rep""","180","0.9","0.005","450","0.0016","5.0E-4","9.0E-4"
"1413","0","0.5","4","1","0.5","0.1","0.25","6","""polygon_gem1000_rep""","180","0.9","0.005","450","0.0497","0.0194","0.0091"
"1404","0","0.5","32","1","0.5","0.1","0.25","4","""polygon_gem1000_rep""","180","0.9","0.005","450","0.4363","0.1624","0.0681"
"1414","0","0.5","8","1","0.5","0.1","0.25","6","""polygon_gem1000_rep""","180","0.9","0.005","450","0.1908","0.0687","0.0506"
"1403","0","0.5","16","1","0.5","0.1","0.25","4","""polygon_gem1000_rep""","180","0.9","0.005","450","0.9439","0.3223","0.2932"
"1374","0","0.5","32","1","0.5","0.1","0.25","9","""polygon_gem100_rep""","180","0.9","0.005","450","0.9953","0.3741","0.2801"
"1417","0","0.5","1","1","0.5","0.1","0.25","7","""polygon_gem1000_rep""","180","0.9","0.005","450","1.0E-4","0","0"
"1418","0","0.5","2","1","0.5","0.1","0.25","7","""polygon_gem1000_rep""","180","0.9","0.005","450","0.0151","0.0055","0.0021"
"1419","0","0.5","4","1","0.5","0.1","0.25","7","""polygon_gem1000_rep""","180","0.9","0.005","450","0.0249","0.0088","0.0043"
"1415","0","0.5","16","1","0.5","0.1","0.25","6","""polygon_gem1000_rep""","180","0.9","0.005","450","0.5354","0.1862","0.1449"
"1420","0","0.5","8","1","0.5","0.1","0.25","7","""polygon_gem1000_rep""","180","0.9","0.005","450","0.2013","0.0784","0.0493"
"1386","0","0.5","32","1","0.5","0.1","0.25","1","""polygon_gem1000_rep""","180","0.9","0.005","450","0.9723","0.3393","0.3053"
"1423","0","0.5","1","1","0.5","0.1","0.25","8","""polygon_gem1000_rep""","180","0.9","0.005","450","1.0E-4","0","1.0E-4"
"1424","0","0.5","2","1","0.5","0.1","0.25","8","""polygon_gem1000_rep""","180","0.9","0.005","450","0.012","0.0049","0.0025"
"1425","0","0.5","4","1","0.5","0.1","0.25","8","""polygon_gem1000_rep""","180","0.9","0.005","450","0.0451","0.0154","0.0116"
"1426","0","0.5","8","1","0.5","0.1","0.25","8","""polygon_gem1000_rep""","180","0.9","0.005","450","0.1477","0.0601","0.0361"
"1421","0","0.5","16","1","0.5","0.1","0.25","7","""polygon_gem1000_rep""","180","0.9","0.005","450","0.5286","0.1823","0.1418"
"1398","0","0.5","32","1","0.5","0.1","0.25","3","""polygon_gem1000_rep""","180","0.9","0.005","450","0.9647","0.3332","0.2984"
"1429","0","0.5","1","1","0.5","0.1","0.25","9","""polygon_gem1000_rep""","180","0.9","0.005","450","1.0E-4","0","1.0E-4"
"1430","0","0.5","2","1","0.5","0.1","0.25","9","""polygon_gem1000_rep""","180","0.9","0.005","450","0.0067","0.0049","9.0E-4"
"1432","0","0.5","8","1","0.5","0.1","0.25","9","""polygon_gem1000_rep""","180","0.9","0.005","450","0.0111","0.005","0.0013"
"1431","0","0.5","4","1","0.5","0.1","0.25","9","""polygon_gem1000_rep""","180","0.9","0.005","450","0.0275","0.0132","0.0066"
"1392","0","0.5","32","1","0.5","0.1","0.25","2","""polygon_gem1000_rep""","180","0.9","0.005","450","0.9983","0.3377","0.3275"
"1435","0","0.5","1","1","0.5","0.1","0.25","10","""polygon_gem1000_rep""","180","0.9","0.005","450","1.0E-4","1.0E-4","0"
"1427","0","0.5","16","1","0.5","0.1","0.25","8","""polygon_gem1000_rep""","180","0.9","0.005","450","0.6696","0.2296","0.1815"
"1436","0","0.5","2","1","0.5","0.1","0.25","10","""polygon_gem1000_rep""","180","0.9","0.005","450","0.0104","0.0037","0.003"
"1437","0","0.5","4","1","0.5","0.1","0.25","10","""polygon_gem1000_rep""","180","0.9","0.005","450","0.0521","0.021","0.0134"
"1438","0","0.5","8","1","0.5","0.1","0.25","10","""polygon_gem1000_rep""","180","0.9","0.005","450","0.4094","0.1334","0.1307"
"1439","0","0.5","16","1","0.5","0.1","0.25","10","""polygon_gem1000_rep""","180","0.9","0.005","450","0.5423","0.1894","0.1482"
"1433","0","0.5","16","1","0.5","0.1","0.25","9","""polygon_gem1000_rep""","180","0.9","0.005","450","0.9283","0.3225","0.28"
"1410","0","0.5","32","1","0.5","0.1","0.25","5","""polygon_gem1000_rep""","180","0.9","0.005","450","0.9891","0.3303","0.3241"
"1416","0","0.5","32","1","0.5","0.1","0.25","6","""polygon_gem1000_rep""","180","0.9","0.005","450","0.9435","0.3296","0.2764"
"1422","0","0.5","32","1","0.5","0.1","0.25","7","""polygon_gem1000_rep""","180","0.9","0.005","450","0.9579","0.332","0.2981"
"1428","0","0.5","32","1","0.5","0.1","0.25","8","""polygon_gem1000_rep""","180","0.9","0.005","450","0.9962","0.3325","0.3299"
"1440","0","0.5","32","1","0.5","0.1","0.25","10","""polygon_gem1000_rep""","180","0.9","0.005","450","0.997","0.332","0.3348"
